"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.temez","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"1159","Afar","Dubti","December",2016,41.08260323,11.72765333,13,NA,12,12,NA,NA,NA,NA,13
"1160","Afar","Melka Werers ","December",2016,40.18154914,9.340880502,10,8,10,11.49,NA,NA,NA,20,10
"1161","Afar","Sebat Killo ","December",2016,8.983333333,40.16666667,9.32,8.07,8.83,10,NA,NA,NA,17.66,9.32
"1162","Tigray","Enda- Silase ","February",2017,38.27211005,14.08944251,13.21,NA,NA,NA,NA,NA,NA,29.44,13.21
"1163","Tigray","Enda- Baguna ","February",2017,38.19317204,13.97860867,10,NA,NA,NA,NA,NA,NA,12.2,10
"1164","Tigray","Adwa","February",2017,38.88818805,14.14845458,11.23,NA,NA,NA,17.94,NA,NA,19.62,11.23
"1165","Tigray","Axum","February",2017,38.71879888,14.11130791,11.57,NA,NA,NA,20.32,NA,NA,18.82,11.57
"1166","Tigray","Adigrat","February",2017,39.46033457,14.26667752,9.16,NA,8.73,NA,NA,NA,NA,23.97,9.16
"1167","Tigray","Wukiro","February",2017,39.599747,13.796083,7.27,NA,7.85,NA,12.05,NA,NA,28.63,7.27
"1168","Tigray","Mai- Chew ","February",2017,39.541533,12.78792086,7.7,8.32,NA,NA,NA,NA,NA,20.67,7.7
"1169","Tigray","Mekelle","February",2017,39.47221911,13.48719005,9.65,NA,8.65,NA,NA,NA,NA,30,9.65
"1170","Afar","Ayisaeta","February",2017,41.43333,11.56667,14.66,NA,NA,NA,NA,NA,NA,NA,14.66
"1171","Afar","Dubti","February",2017,41.08260323,11.72765333,13.33,NA,12,NA,NA,NA,NA,22.89,13.33
"1172","Afar","Melka Werers ","February",2017,40.18154914,9.340880502,9.65,NA,9,10,NA,NA,NA,20.23,9.65
"1173","Afar","Sebat Killo ","February",2017,8.983333333,40.16666667,9.65,7.83,9,10.66,NA,NA,NA,17.66,9.65
"1174","Tigray","Enda- Silase ","January",2017,38.27211005,14.08944251,12.67,NA,NA,NA,NA,NA,NA,34.8,12.67
"1175","Tigray","Enda- Baguna ","January",2017,38.19317204,13.97860867,9.94,NA,NA,NA,NA,NA,NA,12.5,9.94
"1176","Tigray","Adwa","January",2017,38.88818805,14.14845458,11.3,NA,NA,NA,17.4,NA,NA,21.26,11.3
"1177","Tigray","Axum","January",2017,38.71879888,14.11130791,11.3,NA,NA,NA,17.4,NA,NA,21.26,11.3
"1178","Tigray","Adigrat","January",2017,39.46033457,14.26667752,8.49,NA,8.74,NA,NA,NA,NA,23.61,8.49
"1179","Tigray","Wukiro","January",2017,39.599747,13.796083,7.02,NA,8.77,NA,9.86,NA,NA,29.7,7.02
"1180","Tigray","Mai- Chew ","January",2017,39.541533,12.78792086,7.59,7.87,NA,NA,NA,NA,NA,21.13,7.59
"1181","Tigray","Mekelle","January",2017,39.47221911,13.48719005,10.32,NA,9.65,NA,NA,NA,NA,30,10.32
"1182","Afar","Ayisaeta","January",2017,41.43333,11.56667,17.33,NA,NA,NA,NA,NA,NA,NA,17.33
"1183","Afar","Dubti","January",2017,41.08260323,11.72765333,13,NA,11.66,12,NA,NA,NA,36.94,13
"1184","Afar","Melka Werers ","January",2017,40.18154914,9.340880502,10,NA,9.32,11,NA,NA,NA,20,10
"1185","Afar","Sebat Killo ","January",2017,8.983333333,40.16666667,10.83,NA,9,11.32,NA,NA,NA,18.44,10.83
"1186","Tigray","Enda- Silase ","July",2016,38.27211005,14.08944251,10.25,NA,NA,NA,NA,NA,NA,25.94,10.25
"1187","Tigray","Enda- Baguna ","July",2016,38.19317204,13.97860867,NA,NA,NA,NA,NA,NA,NA,11.91,NA
"1188","Tigray","Adwa","July",2016,38.88818805,14.14845458,11.23,NA,NA,NA,17.4,NA,NA,19.45,11.23
"1189","Tigray","Axum","July",2016,38.71879888,14.11130791,11.04,NA,NA,NA,25.24,NA,NA,11.39,11.04
"1190","Tigray","Adigrat","July",2016,39.46033457,14.26667752,9,NA,9.14,NA,NA,NA,NA,21.9,9
"1191","Tigray","Wukiro","July",2016,39.599747,13.796083,7.55,NA,10.47,NA,13.01,NA,NA,25.25,7.55
"1192","Tigray","Mai- Chew ","July",2016,39.541533,12.78792086,10.31,9.56,10.17,NA,NA,NA,NA,20.95,10.31
"1193","Tigray","Mekelle","July",2016,39.47221911,13.48719005,11.97,NA,13.49,NA,NA,NA,NA,30,11.97
"1194","Afar","Ayisaeta","July",2016,41.43333,11.56667,15.62,NA,NA,NA,NA,NA,NA,NA,15.62
"1195","Afar","Dubti","July",2016,41.08260323,11.72765333,14,NA,13.16,12,NA,NA,NA,NA,14
"1196","Afar","Melka Werers ","July",2016,40.18154914,9.340880502,11.29,NA,NA,12.49,NA,NA,NA,18.17,11.29
"1197","Afar","Sebat Killo ","July",2016,8.983333333,40.16666667,9.32,8.32,9.65,10,NA,NA,NA,18.29,9.32
"1198","Tigray","Enda- Silase ","June",2017,38.27211005,14.08944251,12.36,NA,NA,NA,NA,NA,NA,29.6,12.36
"1199","Tigray","Enda- Baguna ","June",2017,38.19317204,13.97860867,11.88,NA,NA,NA,NA,NA,NA,12.38,11.88
"1200","Tigray","Adwa","June",2017,38.88818805,14.14845458,11.13,NA,NA,NA,18.04,NA,NA,21.92,11.13
"1201","Tigray","Axum","June",2017,38.71879888,14.11130791,12.67,NA,NA,NA,22.29,NA,NA,21.05,12.67
"1202","Tigray","Adigrat","June",2017,39.46033457,14.26667752,9.49,NA,9.82,NA,NA,NA,NA,23.05,9.49
"1203","Tigray","Wukiro","June",2017,39.599747,13.796083,8.26,NA,6.78,NA,11.92,NA,NA,23.38,8.26
"1204","Tigray","Mai- Chew ","June",2017,39.541533,12.78792086,9.89,10.35,NA,NA,NA,NA,NA,25.54,9.89
"1205","Tigray","Mekelle","June",2017,39.47221911,13.48719005,9.25,NA,10,NA,NA,NA,NA,30,9.25
"1206","Afar","Ayisaeta","June",2017,41.43333,11.56667,17.25,NA,10,NA,NA,NA,NA,NA,17.25
"1207","Afar","Dubti","June",2017,41.08260323,11.72765333,13,NA,12,11.49,NA,NA,NA,30,13
"1208","Afar","Melka Werers ","June",2017,40.18154914,9.340880502,11.49,NA,NA,11.49,NA,NA,NA,20,11.49
"1209","Afar","Sebat Killo ","June",2017,8.983333333,40.16666667,11.75,9,10,11.75,NA,NA,NA,18.97,11.75
"1210","Tigray","Enda- Silase ","March",2017,38.27211005,14.08944251,10.85,NA,NA,NA,NA,NA,NA,31.35,10.85
"1211","Tigray","Enda- Baguna ","March",2017,38.19317204,13.97860867,9.94,NA,NA,NA,NA,NA,NA,12,9.94
"1212","Tigray","Adwa","March",2017,38.88818805,14.14845458,11.16,NA,NA,NA,17.49,NA,NA,19.09,11.16
"1213","Tigray","Axum","March",2017,38.71879888,14.11130791,10.67,NA,NA,NA,19.12,NA,NA,18.41,10.67
"1214","Tigray","Adigrat","March",2017,39.46033457,14.26667752,9.32,NA,8.59,NA,NA,NA,NA,23.79,9.32
"1215","Tigray","Wukiro","March",2017,39.599747,13.796083,8.04,NA,6.9,NA,12.5,NA,NA,25.96,8.04
"1216","Tigray","Mai- Chew ","March",2017,39.541533,12.78792086,7.79,8.12,NA,NA,NA,NA,NA,24.8,7.79
"1217","Tigray","Mekelle","March",2017,39.47221911,13.48719005,9.16,NA,8.96,NA,NA,NA,NA,30,9.16
"1218","Afar","Ayisaeta","March",2017,41.43333,11.56667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","Afar","Dubti","March",2017,41.08260323,11.72765333,13,NA,12,12,NA,NA,NA,27.39,13
"1220","Afar","Melka Werers ","March",2017,40.18154914,9.340880502,9.32,NA,8.32,10,NA,NA,NA,17.88,9.32
"1221","Afar","Sebat Killo ","March",2017,8.983333333,40.16666667,9.65,7.32,8.83,11.32,NA,NA,NA,17.66,9.65
"1222","Tigray","Enda- Silase ","May",2017,38.27211005,14.08944251,12.36,NA,NA,NA,NA,NA,NA,29.6,12.36
"1223","Tigray","Enda- Baguna ","May",2017,38.19317204,13.97860867,11.88,NA,NA,NA,NA,NA,NA,12.38,11.88
"1224","Tigray","Adwa","May",2017,38.88818805,14.14845458,11.13,NA,NA,NA,18.04,NA,NA,21.92,11.13
"1225","Tigray","Axum","May",2017,38.71879888,14.11130791,12.67,NA,NA,NA,22.29,NA,NA,21.05,12.67
"1226","Tigray","Adigrat","May",2017,39.46033457,14.26667752,9.49,NA,9.82,NA,NA,NA,NA,23.05,9.49
"1227","Tigray","Wukiro","May",2017,39.599747,13.796083,8.26,NA,6.78,NA,11.92,NA,NA,23.38,8.26
"1228","Tigray","Mai- Chew ","May",2017,39.541533,12.78792086,9.89,10.35,NA,NA,NA,NA,NA,25.54,9.89
"1229","Tigray","Mekelle","May",2017,39.47221911,13.48719005,9.25,NA,10,NA,NA,NA,NA,30,9.25
"1230","Afar","Ayisaeta","May",2017,41.43333,11.56667,17.25,NA,10,NA,NA,NA,NA,NA,17.25
"1231","Afar","Dubti","May",2017,41.08260323,11.72765333,13,NA,12,11.49,NA,NA,NA,30,13
"1232","Afar","Melka Werers ","May",2017,40.18154914,9.340880502,11.49,NA,NA,11.49,NA,NA,NA,20,11.49
"1233","Afar","Sebat Killo ","May",2017,8.983333333,40.16666667,11.75,9,10,11.75,NA,NA,NA,18.97,11.75
"1234","Tigray","Enda- Silase ","November",2016,38.27211005,14.08944251,10.97,NA,NA,NA,NA,NA,NA,33.81,10.97
"1235","Tigray","Enda- Baguna ","November",2016,38.19317204,13.97860867,10.86,NA,NA,NA,NA,NA,NA,12.82,10.86
"1236","Tigray","Adwa","November",2016,38.88818805,14.14845458,11.2,NA,NA,NA,24.88,NA,NA,20.41,11.2
"1237","Tigray","Axum","November",2016,38.71879888,14.11130791,10.13,NA,NA,NA,23.38,NA,NA,19.57,10.13
"1238","Tigray","Adigrat","November",2016,39.46033457,14.26667752,8,NA,9.55,NA,NA,NA,NA,23.29,8
"1239","Tigray","Wukiro","November",2016,39.599747,13.796083,9.09,NA,9.44,NA,12.5,NA,NA,26.73,9.09
"1240","Tigray","Mai- Chew ","November",2016,39.541533,12.78792086,7.47,8.36,NA,NA,NA,NA,NA,21.28,7.47
"1241","Tigray","Mekelle","November",2016,39.47221911,13.48719005,10.97,NA,12.66,NA,NA,NA,NA,30,10.97
"1242","Afar","Ayisaeta","November",2016,41.43333,11.56667,17.33,NA,NA,NA,NA,NA,NA,NA,17.33
"1243","Afar","Dubti","November",2016,41.08260323,11.72765333,12.48,NA,12,12,NA,NA,NA,37.42,12.48
"1244","Afar","Melka Werers ","November",2016,40.18154914,9.340880502,12,NA,NA,12,NA,NA,NA,19.66,12
"1245","Afar","Sebat Killo ","November",2016,8.983333333,40.16666667,9.56,8.55,8.93,10,NA,NA,NA,17.66,9.56
"1246","Tigray","Enda- Silase ","October",2016,38.27211005,14.08944251,11.75,NA,NA,NA,NA,NA,NA,33.36,11.75
"1247","Tigray","Enda- Baguna ","October",2016,38.19317204,13.97860867,9.94,NA,NA,NA,NA,NA,NA,12.51,9.94
"1248","Tigray","Adwa","October",2016,38.88818805,14.14845458,11.1,NA,NA,NA,18.18,NA,NA,18.92,11.1
"1249","Tigray","Axum","October",2016,38.71879888,14.11130791,12.72,NA,NA,NA,22.43,NA,NA,13.03,12.72
"1250","Tigray","Adigrat","October",2016,39.46033457,14.26667752,10.49,NA,9.76,NA,NA,NA,NA,22.61,10.49
"1251","Tigray","Wukiro","October",2016,39.599747,13.796083,10.59,NA,10.78,NA,13.01,NA,NA,25.25,10.59
"1252","Tigray","Mai- Chew ","October",2016,39.541533,12.78792086,8.02,8.7,NA,NA,NA,NA,NA,21.71,8.02
"1253","Tigray","Mekelle","October",2016,39.47221911,13.48719005,10.32,NA,10.66,NA,NA,NA,NA,30,10.32
"1254","Afar","Ayisaeta","October",2016,41.43333,11.56667,16.66,NA,13,NA,NA,NA,NA,NA,16.66
"1255","Afar","Dubti","October",2016,41.08260323,11.72765333,13.83,NA,12.83,13,NA,NA,NA,40,13.83
"1256","Afar","Melka Werers ","October",2016,40.18154914,9.340880502,11.83,NA,NA,12,NA,NA,NA,18.17,11.83
"1257","Afar","Sebat Killo ","October",2016,8.983333333,40.16666667,10,8.73,9,10.33,NA,NA,NA,18.66,10
"1258","Tigray","Enda- Silase ","September",2016,38.27211005,14.08944251,10.31,NA,NA,NA,NA,NA,NA,30.78,10.31
"1259","Tigray","Enda- Baguna ","September",2016,38.19317204,13.97860867,10.22,NA,NA,NA,NA,NA,NA,13.52,10.22
"1260","Tigray","Adwa","September",2016,38.88818805,14.14845458,11.1,NA,NA,NA,NA,NA,NA,19.45,11.1
"1261","Tigray","Axum","September",2016,38.71879888,14.11130791,10.89,NA,NA,NA,20.91,NA,NA,15.14,10.89
"1262","Tigray","Adigrat","September",2016,39.46033457,14.26667752,12.32,NA,9.55,NA,NA,NA,NA,26.87,12.32
"1263","Tigray","Wukiro","September",2016,39.599747,13.796083,11.68,NA,8.83,NA,12.44,NA,NA,25.01,11.68
"1264","Tigray","Mai- Chew ","September",2016,39.541533,12.78792086,8.24,9.45,NA,NA,NA,NA,NA,20.52,8.24
"1265","Tigray","Mekelle","September",2016,39.47221911,13.48719005,12.97,NA,14.33,NA,NA,NA,NA,30,12.97
"1266","Afar","Ayisaeta","September",2016,41.43333,11.56667,NA,NA,13.49,NA,NA,NA,NA,NA,13.49
"1267","Afar","Dubti","September",2016,41.08260323,11.72765333,14,NA,13,13,NA,NA,NA,NA,14
"1268","Afar","Melka Werers ","September",2016,40.18154914,9.340880502,13.33,NA,NA,12.66,NA,NA,NA,16.51,13.33
"1269","Afar","Sebat Killo ","September",2016,8.983333333,40.16666667,9,7.65,9,10,NA,NA,NA,16.33,9
