"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"1241","TIGRAY","Enda- baguna ","NOVEMBER","2015","38.19317204","13.97860867","12.82","-","-","-","-","4.38","-"
"1242","TIGRAY","Adwa","NOVEMBER","2015","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1243","TIGRAY","Axum","NOVEMBER","2015","38.71879888","14.11130791","9.12","-","-","-","-","5.25","-"
"1244","TIGRAY","Adigrat","NOVEMBER","2015","39.46033457","14.26667752","9.65","-","8.32","-","-","4.52","-"
"1245","TIGRAY","Wukiro","NOVEMBER","2015","39.599747","13.796083","9.29","-","13.01","11.67","-","3.85","29.21"
"1246","TIGRAY","Mai- chew ","NOVEMBER","2015","39.541533","12.78792086","9.07","-","10.39","9.88","-","5.25","16.33"
"1247","TIGRAY","Mekelle","NOVEMBER","2015","39.47221911","13.48719005","12.00","-","13.00","-","-","4.55","-"
"1248","AFAR","Ayisaeta","NOVEMBER","2015","41.43333","11.56667","-","-","-","-","-","5.47","-"
"1249","AFAR","Dubti","NOVEMBER","2015","41.08260323","11.72765333","12.00","-","-","-","-","4.78","-"
"1250","AFAR","Melka Werers ","NOVEMBER","2015","40.18154914","9.340880502","11.97","12.00","-","-","-","3.82","20.00"
"1251","AFAR","Sebat killo ","NOVEMBER","2015","8.983333333","40.16666667","10.86","-","-","-","-","-","18.98"
"1252","TIGRAY","Enda- silase ","October","2015","38.27211005","14.08944251","18.48","-","-","-","-","5.25","-"
"1253","TIGRAY","Enda- baguna ","October","2015","38.19317204","13.97860867","12.21","-","-","-","-","4.12","-"
"1254","TIGRAY","Adwa","October","2015","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1255","TIGRAY","Axum","October","2015","38.71879888","14.11130791","9.20","-","-","-","-","5.25","-"
"1256","TIGRAY","Adigrat","October","2015","39.46033457","14.26667752","10.00","-","9.49","-","-","4.20","-"
"1257","TIGRAY","Wukiro","October","2015","39.599747","13.796083","10.32","-","10.85","-","-","4.38","29.21"
"1258","TIGRAY","Mai- chew ","October","2015","39.541533","12.78792086","9.87","-","10.70","10.70","-","5.25","17.47"
"1259","TIGRAY","Mekelle","October","2015","39.47221911","13.48719005","10.32","-","12.66","-","-","4.55","-"
"1260","AFAR","Ayisaeta","October","2015","41.43333","11.56667","15.00","-","-","-","-","5.39","-"
"1261","AFAR","Dubti","October","2015","41.08260323","11.72765333","11.66","10.00","-","-","-","3.94","-"
"1262","AFAR","Melka Werers ","October","2015","40.18154914","9.340880502","15.66","-","-","-","-","3.75","20.00"
"1263","AFAR","Sebat killo ","October","2015","8.983333333","40.16666667","10.75","-","-","-","-","8.09","19.66"
"1264","TIGRAY","Enda- silase ","September","2015","38.27211005","14.08944251","-","-","-","-","-","5.25","-"
"1265","TIGRAY","Enda- baguna ","September","2015","38.19317204","13.97860867","-","-","-","-","-","4.38","-"
"1266","TIGRAY","Adwa","September","2015","38.88818805","14.14845458","8.00","-","-","-","-","4.38","-"
"1267","TIGRAY","Axum","September","2015","38.71879888","14.11130791","9.32","-","-","-","-","5.25","-"
"1268","TIGRAY","Adigrat","September","2015","39.46033457","14.26667752","9.83","-","8.00","-","-","4.18","-"
"1269","TIGRAY","Wukiro","September","2015","39.599747","13.796083","9.46","-","11.27","11.86","-","4.19","30.01"
"1270","TIGRAY","Mai- chew ","September","2015","39.541533","12.78792086","9.86","-","11.78","10.91","-","5.25","16.09"
"1271","TIGRAY","Mekelle","September","2015","39.47221911","13.48719005","10.66","-","12.66","-","-","4.55","-"
"1272","AFAR","Ayisaeta","September","2015","41.43333","11.56667","-","-","-","-","-","5.54","-"
"1273","AFAR","Dubti","September","2015","41.08260323","11.72765333","12.00","-","-","14.00","-","3.06","-"
"1274","AFAR","Melka Werers ","September","2015","40.18154914","9.340880502","10.32","-","-","-","-","3.56","-"
"1275","AFAR","Sebat killo ","September","2015","8.983333333","40.16666667","13.66","-","-","-","-","7.88","18.98"
