"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"1208","Tigray","Adigrat","June",2016,39.46033457,14.26667752,8.65,NA,8,NA,NA,4.37,NA,8.65
"1209","Tigray","Wukiro","June",2016,39.599747,13.796083,8.41,NA,11.48,NA,NA,4.38,29.21,8.41
"1210","Tigray","Mai- Chew ","June",2016,39.541533,12.78792086,8.59,NA,10.73,10.15,NA,5.25,14.76,8.59
"1211","Tigray","Mekelle","June",2016,39.47221911,13.48719005,12.32,NA,12.66,NA,NA,4.55,NA,12.32
"1212","Afar","Ayisaeta","June",2016,41.43333,11.56667,NA,NA,15.49,NA,NA,5.71,NA,15.49
"1213","Afar","Dubti","June",2016,41.08260323,11.72765333,14,NA,NA,NA,NA,5.6,NA,14
"1214","Afar","Melka Werers ","June",2016,40.18154914,9.340880502,11.32,NA,NA,NA,NA,3.76,18.17,11.32
"1215","Afar","Sebat Killo ","June",2016,8.983333333,40.16666667,10.99,NA,NA,NA,NA,NA,20,10.99
"1216","Tigray","Enda- Silase ","March",2016,38.27211005,14.08944251,14.06,NA,NA,NA,NA,5.44,NA,14.06
"1217","Tigray","Enda- Baguna ","March",2016,38.19317204,13.97860867,12.66,NA,NA,NA,NA,4.38,NA,12.66
"1218","Tigray","Adwa","March",2016,38.88818805,14.14845458,8.33,NA,NA,NA,NA,4.38,NA,8.33
"1219","Tigray","Axum","March",2016,38.71879888,14.11130791,8.07,NA,NA,NA,NA,5.65,NA,8.07
"1220","Tigray","Adigrat","March",2016,39.46033457,14.26667752,9.32,NA,7.32,NA,NA,4.2,NA,9.32
"1221","Tigray","Wukiro","March",2016,39.599747,13.796083,9.17,NA,11.38,11.67,NA,4.38,28.96,9.17
"1222","Tigray","Mai- Chew ","March",2016,39.541533,12.78792086,8.27,NA,10.03,8.97,NA,5.25,15.17,8.27
"1223","Tigray","Mekelle","March",2016,39.47221911,13.48719005,10.32,NA,12.32,NA,NA,4.55,NA,10.32
"1224","Afar","Ayisaeta","March",2016,41.43333,11.56667,14,NA,NA,NA,NA,5.75,NA,14
"1225","Afar","Dubti","March",2016,41.08260323,11.72765333,14,NA,NA,NA,NA,4.89,NA,14
"1226","Afar","Melka Werers ","March",2016,40.18154914,9.340880502,17.66,NA,NA,NA,NA,3.76,23.21,17.66
"1227","Afar","Sebat Killo ","March",2016,8.983333333,40.16666667,11.23,NA,NA,NA,NA,3.76,20,11.23
"1228","Tigray","Enda- Silase ","May",2016,38.27211005,14.08944251,NA,NA,NA,NA,NA,5.25,NA,NA
"1229","Tigray","Enda- Baguna ","May",2016,38.19317204,13.97860867,14.11,NA,NA,NA,NA,4.38,NA,14.11
"1230","Tigray","Adwa","May",2016,38.88818805,14.14845458,8,NA,NA,NA,NA,4.38,NA,8
"1231","Tigray","Axum","May",2016,38.71879888,14.11130791,8.24,NA,NA,NA,NA,4.38,NA,8.24
"1232","Tigray","Adigrat","May",2016,39.46033457,14.26667752,10,NA,7.48,NA,NA,4.67,NA,10
"1233","Tigray","Wukiro","May",2016,39.599747,13.796083,8,NA,11.52,NA,NA,4.38,29.21,8
"1234","Tigray","Mai- Chew ","May",2016,39.541533,12.78792086,8.04,NA,10.45,9.7,NA,5.25,14.42,8.04
"1235","Tigray","Mekelle","May",2016,39.47221911,13.48719005,11.83,NA,15,NA,NA,4.55,NA,11.83
"1236","Afar","Ayisaeta","May",2016,41.43333,11.56667,16,NA,NA,NA,NA,5.75,NA,16
"1237","Afar","Dubti","May",2016,41.08260323,11.72765333,14.66,NA,NA,NA,NA,3.02,NA,14.66
"1238","Afar","Melka Werers ","May",2016,40.18154914,9.340880502,10.32,NA,NA,NA,NA,3.69,23.21,10.32
"1239","Afar","Sebat Killo ","May",2016,8.983333333,40.16666667,9.65,NA,NA,NA,NA,3.63,21.95,9.65
"1240","Tigray","Enda- Silase ","November",2015,38.27211005,14.08944251,NA,NA,8.6,NA,NA,5.25,NA,8.6
"1241","Tigray","Enda- Baguna ","November",2015,38.19317204,13.97860867,12.82,NA,NA,NA,NA,4.38,NA,12.82
"1242","Tigray","Adwa","November",2015,38.88818805,14.14845458,8,NA,NA,NA,NA,4.38,NA,8
"1243","Tigray","Axum","November",2015,38.71879888,14.11130791,9.12,NA,NA,NA,NA,5.25,NA,9.12
"1244","Tigray","Adigrat","November",2015,39.46033457,14.26667752,9.65,NA,8.32,NA,NA,4.52,NA,9.65
"1245","Tigray","Wukiro","November",2015,39.599747,13.796083,9.29,NA,13.01,11.67,NA,3.85,29.21,9.29
"1246","Tigray","Mai- Chew ","November",2015,39.541533,12.78792086,9.07,NA,10.39,9.88,NA,5.25,16.33,9.07
"1247","Tigray","Mekelle","November",2015,39.47221911,13.48719005,12,NA,13,NA,NA,4.55,NA,12
"1248","Afar","Ayisaeta","November",2015,41.43333,11.56667,NA,NA,NA,NA,NA,5.47,NA,NA
"1249","Afar","Dubti","November",2015,41.08260323,11.72765333,12,NA,NA,NA,NA,4.78,NA,12
"1250","Afar","Melka Werers ","November",2015,40.18154914,9.340880502,11.97,12,NA,NA,NA,3.82,20,11.97
"1251","Afar","Sebat Killo ","November",2015,8.983333333,40.16666667,10.86,NA,NA,NA,NA,NA,18.98,10.86
"1252","Tigray","Enda- Silase ","October",2015,38.27211005,14.08944251,18.48,NA,NA,NA,NA,5.25,NA,18.48
"1253","Tigray","Enda- Baguna ","October",2015,38.19317204,13.97860867,12.21,NA,NA,NA,NA,4.12,NA,12.21
"1254","Tigray","Adwa","October",2015,38.88818805,14.14845458,8,NA,NA,NA,NA,4.38,NA,8
"1255","Tigray","Axum","October",2015,38.71879888,14.11130791,9.2,NA,NA,NA,NA,5.25,NA,9.2
"1256","Tigray","Adigrat","October",2015,39.46033457,14.26667752,10,NA,9.49,NA,NA,4.2,NA,10
"1257","Tigray","Wukiro","October",2015,39.599747,13.796083,10.32,NA,10.85,NA,NA,4.38,29.21,10.32
"1258","Tigray","Mai- Chew ","October",2015,39.541533,12.78792086,9.87,NA,10.7,10.7,NA,5.25,17.47,9.87
"1259","Tigray","Mekelle","October",2015,39.47221911,13.48719005,10.32,NA,12.66,NA,NA,4.55,NA,10.32
"1260","Afar","Ayisaeta","October",2015,41.43333,11.56667,15,NA,NA,NA,NA,5.39,NA,15
"1261","Afar","Dubti","October",2015,41.08260323,11.72765333,11.66,10,NA,NA,NA,3.94,NA,11.66
"1262","Afar","Melka Werers ","October",2015,40.18154914,9.340880502,15.66,NA,NA,NA,NA,3.75,20,15.66
"1263","Afar","Sebat Killo ","October",2015,8.983333333,40.16666667,10.75,NA,NA,NA,NA,8.09,19.66,10.75
"1264","Tigray","Enda- Silase ","September",2015,38.27211005,14.08944251,NA,NA,NA,NA,NA,5.25,NA,NA
"1265","Tigray","Enda- Baguna ","September",2015,38.19317204,13.97860867,NA,NA,NA,NA,NA,4.38,NA,NA
"1266","Tigray","Adwa","September",2015,38.88818805,14.14845458,8,NA,NA,NA,NA,4.38,NA,8
"1267","Tigray","Axum","September",2015,38.71879888,14.11130791,9.32,NA,NA,NA,NA,5.25,NA,9.32
"1268","Tigray","Adigrat","September",2015,39.46033457,14.26667752,9.83,NA,8,NA,NA,4.18,NA,9.83
"1269","Tigray","Wukiro","September",2015,39.599747,13.796083,9.46,NA,11.27,11.86,NA,4.19,30.01,9.46
"1270","Tigray","Mai- Chew ","September",2015,39.541533,12.78792086,9.86,NA,11.78,10.91,NA,5.25,16.09,9.86
"1271","Tigray","Mekelle","September",2015,39.47221911,13.48719005,10.66,NA,12.66,NA,NA,4.55,NA,10.66
"1272","Afar","Ayisaeta","September",2015,41.43333,11.56667,NA,NA,NA,NA,NA,5.54,NA,NA
"1273","Afar","Dubti","September",2015,41.08260323,11.72765333,12,NA,NA,14,NA,3.06,NA,12
"1274","Afar","Melka Werers ","September",2015,40.18154914,9.340880502,10.32,NA,NA,NA,NA,3.56,NA,10.32
"1275","Afar","Sebat Killo ","September",2015,8.983333333,40.16666667,13.66,NA,NA,NA,NA,7.88,18.98,13.66
